5889
3
_по	-4.81
_и_	-4.98
_на	-5.1
_не	-5.11
_пр	-5.17
ть_	-5.22
_в_	-5.24
то_	-5.31
на_	-5.41
но_	-5.42
го_	-5.47
не_	-5.49
ся_	-5.51
ой_	-5.55
ли_	-5.6
_ко	-5.64
ом_	-5.67
_за	-5.7
про	-5.78
ет_	-5.82
сь_	-5.85
ост	-5.85
_ка	-5.86
_то	-5.87
ени	-5.89
_ст	-5.89
_вы	-5.93
что	-5.94
те_	-5.97
ого	-5.98
_чт	-6.01
ать	-6.01
ал_	-6.02
ста	-6.03
_бы	-6.06
оро	-6.06
_ра	-6.07
_эт	-6.09
_во	-6.09
ла_	-6.09
ие_	-6.1
_от	-6.12
_он	-6.13
ый_	-6.13
ми_	-6.14
тор	-6.14
его	-6.16
_со	-6.16
ем_	-6.17
_мо	-6.17
при	-6.17
енн	-6.18
ак_	-6.19
да_	-6.22
ова	-6.24
_с_	-6.25
сто	-6.27
ест	-6.27
как	-6.28
_го	-6.29
_вс	-6.31
это	-6.33
ая_	-6.34
льн	-6.34
ере	-6.34
ите	-6.35
пол	-6.36
_до	-6.36
ло_	-6.37
тел	-6.38
ей_	-6.39
ия_	-6.4
ств	-6.41
он_	-6.41
ые_	-6.42
дел	-6.43
оль	-6.43
ил_	-6.43
раз	-6.43
ий_	-6.44
ото	-6.44
ние	-6.45
от_	-6.46
же_	-6.47
_пе	-6.47
_об	-6.48
под	-6.48
лов	-6.48
_но	-6.48
нно	-6.48
_св	-6.49
али	-6.5
пер	-6.5
вер	-6.5
ель	-6.52
оло	-6.52
_де	-6.53
_сл	-6.53
ка_	-6.53
вы_	-6.54
ово	-6.54
_ве	-6.55
стр	-6.55
_те	-6.55
ки_	-6.55
_ни	-6.56
лся	-6.56
_че	-6.57
ает	-6.57
их_	-6.57
мен	-6.57
_ва	-6.57
ове	-6.58
_из	-6.59
_та	-6.6
тся	-6.6
ред	-6.61
был	-6.61
ани	-6.61
ить	-6.61
ое_	-6.62
ния	-6.63
ров	-6.64
му_	-6.65
все	-6.66
та_	-6.66
тве	-6.67
_ме	-6.67
нов	-6.67
_се	-6.67
вал	-6.68
или	-6.68
ам_	-6.68
ный	-6.69
лен	-6.69
ти_	-6.7
сти	-6.7
ни_	-6.7
пре	-6.71
ива	-6.71
том	-6.72
_бе	-6.73
ник	-6.73
вор	-6.74
аст	-6.74
ной	-6.74
им_	-6.75
аза	-6.75
ком	-6.75
рос	-6.76
кот	-6.76
ов_	-6.77
_кр	-6.77
ско	-6.77
_же	-6.78
ее_	-6.8
ко_	-6.8
ами	-6.8
нны	-6.81
ым_	-6.81
бы_	-6.81
ска	-6.81
зна	-6.82
ете	-6.82
сть	-6.83
_а_	-6.83
_к_	-6.83
рас	-6.83
каз	-6.84
так	-6.84
_ск	-6.85
_да	-6.85
пос	-6.86
ног	-6.87
_бо	-6.87
тра	-6.87
ала	-6.88
ых_	-6.88
ва_	-6.89
ит_	-6.89
за_	-6.89
ело	-6.89
сте	-6.89
_тр	-6.89
ват	-6.9
ван	-6.9
_ма	-6.9
нос	-6.91
ным	-6.91
нул	-6.91
ел_	-6.92
_ре	-6.92
_сп	-6.92
оди	-6.92
_ли	-6.93
ьно	-6.94
ты_	-6.95
одн	-6.95
аль	-6.96
сво	-6.96
се_	-6.97
ись	-6.97
ую_	-6.97
оже	-6.98
кон	-6.98
рит	-6.98
ког	-6.98
ны_	-6.99
ела	-6.99
ные	-7
_бу	-7
спо	-7
_ос	-7.01
ии_	-7.02
лос	-7.02
тре	-7.02
жен	-7.03
тер	-7.03
_хо	-7.04
по_	-7.04
_я_	-7.04
из_	-7.05
гда	-7.05
сле	-7.05
ход	-7.05
тол	-7.05
_са	-7.05
кой	-7.05
ден	-7.06
ыва	-7.07
ень	-7.07
ку_	-7.07
вет	-7.07
етс	-7.08
руг	-7.08
_ег	-7.08
_дв	-7.08
ели	-7.09
ра_	-7.09
кол	-7.09
тал	-7.09
ари	-7.12
ако	-7.12
ист	-7.12
ски	-7.12
_гр	-7.13
мож	-7.13
зал	-7.13
ила	-7.14
тог	-7.14
ас_	-7.14
ах_	-7.16
рав	-7.16
оле	-7.16
ате	-7.17
дет	-7.17
лас	-7.18
огд	-7.18
лис	-7.18
дру	-7.18
во_	-7.18
ори	-7.18
_гл	-7.19
_др	-7.19
гов	-7.19
род	-7.19
_од	-7.2
ься	-7.2
ерн	-7.2
_ру	-7.21
рат	-7.22
_ле	-7.22
_си	-7.23
ним	-7.23
_па	-7.23
тьс	-7.24
вид	-7.24
бра	-7.24
час	-7.25
соб	-7.25
тво	-7.25
_мы	-7.25
буд	-7.25
ько	-7.25
льк	-7.25
чен	-7.25
бол	-7.26
_ви	-7.26
ран	-7.26
они	-7.26
тно	-7.26
еле	-7.26
вич	-7.26
чер	-7.26
гол	-7.27
ика	-7.27
анн	-7.28
гла	-7.28
ор_	-7.28
сам	-7.28
_лю	-7.28
она	-7.29
оче	-7.3
обр	-7.3
ном	-7.3
иче	-7.3
оры	-7.31
_ис	-7.31
ут_	-7.31
ром	-7.32
гор	-7.32
дно	-7.32
ому	-7.33
мы_	-7.33
ало	-7.33
ина	-7.33
воз	-7.33
ему	-7.33
тро	-7.33
ови	-7.33
_у_	-7.33
иде	-7.34
дит	-7.34
ора	-7.34
рем	-7.34
обы	-7.35
оси	-7.35
пок	-7.35
тил	-7.36
сли	-7.36
_Ма	-7.36
ных	-7.37
сил	-7.37
ико	-7.37
нь_	-7.37
ита	-7.38
нет	-7.38
жет	-7.39
ыло	-7.39
вен	-7.39
тан	-7.39
ков	-7.39
сту	-7.39
ля_	-7.4
ке_	-7.4
_зн	-7.4
нач	-7.4
сло	-7.4
рес	-7.4
чал	-7.41
кор	-7.41
еск	-7.41
пра	-7.42
ну_	-7.42
гра	-7.43
дал	-7.43
_мн	-7.43
над	-7.44
ют_	-7.44
мат	-7.45
_см	-7.45
_пл	-7.45
рен	-7.45
оли	-7.46
ять	-7.46
лед	-7.46
име	-7.46
ано	-7.46
сов	-7.47
жно	-7.47
чно	-7.48
рез	-7.48
лит	-7.48
вес	-7.48
пом	-7.48
ави	-7.48
вой	-7.48
еви	-7.49
ул_	-7.49
чес	-7.5
тоб	-7.5
чит	-7.5
осо	-7.51
уст	-7.51
_вр	-7.51
лет	-7.51
кий	-7.51
_су	-7.51
де_	-7.51
ль_	-7.51
мер	-7.52
_о_	-7.52
ное	-7.52
ока	-7.52
рук	-7.52
од_	-7.52
обо	-7.52
ась	-7.52
чем	-7.52
ато	-7.53
ось	-7.53
ду_	-7.53
ати	-7.53
ле_	-7.53
око	-7.53
вое	-7.53
_ми	-7.54
ту_	-7.54
ик_	-7.54
илс	-7.54
ети	-7.54
ер_	-7.55
жал	-7.55
ная	-7.56
ино	-7.56
дом	-7.56
_оп	-7.56
тем	-7.57
нут	-7.57
рил	-7.57
_ок	-7.57
уже	-7.58
ают	-7.58
_Я_	-7.58
ода	-7.58
кра	-7.58
вши	-7.59
дов	-7.59
ыми	-7.59
пов	-7.59
нес	-7.6
ня_	-7.6
_жи	-7.6
тав	-7.6
пор	-7.6
ьны	-7.61
рог	-7.61
_ес	-7.61
ич_	-7.61
мог	-7.61
уда	-7.61
ще_	-7.61
_уж	-7.61
алс	-7.61
есь	-7.62
пот	-7.63
олн	-7.63
тов	-7.63
луч	-7.64
сно	-7.64
ума	-7.64
рга	-7.64
асс	-7.64
есл	-7.64
вил	-7.65
нас	-7.65
вам	-7.65
вар	-7.65
ент	-7.65
тат	-7.65
одо	-7.66
_ус	-7.66
уде	-7.66
вно	-7.66
_им	-7.66
лат	-7.66
осл	-7.67
овы	-7.67
вре	-7.67
дол	-7.67
има	-7.67
вит	-7.67
век	-7.67
стн	-7.68
ен_	-7.68
ин_	-7.68
оне	-7.68
_ку	-7.68
_вн	-7.69
ыл_	-7.69
иро	-7.69
гар	-7.69
ера	-7.69
хот	-7.7
тоя	-7.7
ию_	-7.7
вед	-7.7
мне	-7.7
_ин	-7.7
ше_	-7.7
себ	-7.71
до_	-7.71
опр	-7.71
кры	-7.71
отв	-7.71
нат	-7.71
ок_	-7.71
але	-7.72
шен	-7.72
чел	-7.72
тот	-7.73
ри_	-7.73
три	-7.73
_ду	-7.73
ою_	-7.73
едо	-7.73
све	-7.74
_дл	-7.74
слу	-7.74
спр	-7.74
_По	-7.74
вол	-7.74
аже	-7.74
вле	-7.74
нен	-7.75
ебе	-7.75
арг	-7.75
_пу	-7.75
мно	-7.76
рош	-7.76
ек_	-7.76
_ту	-7.76
еще	-7.76
оде	-7.76
вля	-7.76
отр	-7.76
_ты	-7.76
тит	-7.76
_ил	-7.77
еня	-7.77
ола	-7.77
ан_	-7.77
ожн	-7.77
дан	-7.78
ета	-7.78
вод	-7.78
дер	-7.78
_ча	-7.78
еде	-7.79
кам	-7.79
ди_	-7.79
льш	-7.79
ней	-7.79
ило	-7.79
ью_	-7.79
раж	-7.79
омн	-7.79
ене	-7.79
тар	-7.8
ава	-7.8
ры_	-7.8
авл	-7.8
шь_	-7.8
кри	-7.8
лиц	-7.81
дин	-7.81
ину	-7.81
ара	-7.81
люб	-7.81
ман	-7.82
вст	-7.82
вос	-7.82
быт	-7.82
нал	-7.82
ожи	-7.82
нит	-7.82
кто	-7.82
лив	-7.82
мес	-7.83
уще	-7.83
без	-7.83
лаз	-7.83
йте	-7.83
дор	-7.84
ими	-7.84
рок	-7.84
аме	-7.84
вае	-7.84
той	-7.84
_пи	-7.84
мот	-7.84
амо	-7.84
ную	-7.84
мал	-7.85
арт	-7.85
зат	-7.85
мол	-7.85
ез_	-7.85
рь_	-7.85
_ро	-7.86
_ба	-7.86
тру	-7.86
нег	-7.86
вая	-7.86
