5133
3
на_	-4.39
_на	-4.41
то_	-4.57
та_	-4.71
те_	-4.77
_и_	-4.9
_пр	-4.95
да_	-4.98
ите	-5
_да	-5.01
_за	-5.05
_по	-5.06
ва_	-5.08
_се	-5.18
ата	-5.19
_от	-5.27
се_	-5.32
_не	-5.33
не_	-5.37
но_	-5.38
ия_	-5.4
ни_	-5.44
_в_	-5.45
_ко	-5.49
за_	-5.6
_ка	-5.61
от_	-5.65
ени	-5.68
_е_	-5.68
ето	-5.72
_из	-5.78
_то	-5.8
ли_	-5.81
_съ	-5.83
пре	-5.83
ка_	-5.84
ат_	-5.86
ото	-5.86
_си	-5.88
_ра	-5.89
ост	-5.94
ие_	-5.94
ова	-5.96
че_	-6.01
си_	-6.02
ств	-6.03
про	-6.03
_ст	-6.03
_до	-6.05
ред	-6.06
ен_	-6.07
ки_	-6.07
ава	-6.07
раз	-6.08
кат	-6.08
ние	-6.1
ват	-6.11
ове	-6.13
ста	-6.13
ане	-6.14
ато	-6.14
ния	-6.14
ще_	-6.15
_с_	-6.16
ани	-6.18
при	-6.18
_мо	-6.21
_че	-6.22
_го	-6.22
ест	-6.24
нат	-6.25
тел	-6.26
_са	-6.27
ма_	-6.27
ият	-6.27
ят_	-6.27
_въ	-6.28
нит	-6.29
ко_	-6.31
ри_	-6.32
го_	-6.32
ти_	-6.32
_об	-6.35
_ще	-6.36
ран	-6.39
_ви	-6.41
рав	-6.42
_те	-6.42
ван	-6.42
тов	-6.42
сто	-6.44
ви_	-6.45
ира	-6.45
сти	-6.48
ога	-6.48
во_	-6.49
пра	-6.5
_но	-6.52
_вс	-6.52
ше_	-6.52
едн	-6.52
оже	-6.53
ина	-6.53
ист	-6.54
_св	-6.55
_им	-6.55
ме_	-6.56
ете	-6.56
_ед	-6.56
са_	-6.58
ра_	-6.59
_тр	-6.59
или	-6.61
стр	-6.61
ате	-6.61
_та	-6.61
ой_	-6.62
ята	-6.62
как	-6.63
_ми	-6.63
ори	-6.64
зи_	-6.64
га_	-6.65
_ни	-6.66
дин	-6.68
лед	-6.7
има	-6.7
нос	-6.7
еди	-6.71
рат	-6.71
мен	-6.71
_сл	-6.71
вен	-6.71
вър	-6.72
под	-6.72
_бе	-6.72
_ре	-6.73
ска	-6.73
_бъ	-6.74
ави	-6.74
ски	-6.74
ика	-6.75
нов	-6.75
по_	-6.76
али	-6.76
ът_	-6.77
тра	-6.77
аци	-6.77
_ме	-6.77
вет	-6.78
ели	-6.78
мож	-6.79
_ли	-6.79
вот	-6.79
ст_	-6.8
лен	-6.82
нал	-6.82
ито	-6.82
ха_	-6.82
тво	-6.82
сле	-6.83
_ня	-6.83
оди	-6.83
зна	-6.83
ам_	-6.84
нет	-6.86
ана	-6.86
зва	-6.87
_де	-6.88
ява	-6.88
ден	-6.89
