3839
3
_sl	-6.318932343
slo	-6.389425407
lov	-6.120016396
ova	-5.527797191
vak	-8.837877468
aki	-9.559598021
kia	-9.411677891
ia_	-5.815050796
_on	-8.769824004
nli	-11.154647196
lin	-8.141215345
ine	-7.725278937
ne_	-5.413477189
_vy	-5.692633022
vyp	-8.264275438
ypo	-9.987042035
poc	-7.298438969
oct	-8.965390788
cto	-10.359717321
tov	-6.565316074
ove	-5.805161542
ve_	-6.886949747
_st	-5.494169955
str	-5.969258594
tre	-6.540234143
red	-6.284369259
edi	-7.658139634
dis	-8.006807144
isk	-7.357554157
sko	-6.348286968
ko_	-6.188312160
_sa	-5.546222521
sav	-10.327968622
av_	-8.595207494
_lo	-8.240744940
log	-8.796492251
ogo	-10.130142879
gos	-11.154647196
oss	-10.960491181
ssa	-11.308797875
avb	-9.351053269
vba	-10.702662072
ba_	-7.391787328
_sk	-6.734946373
sk_	-8.652040969
_ju	-7.467555052
jul	-8.541431097
ul_	-9.261105032
_pi	-8.202717545
pia	-8.317240973
iat	-7.727596435
ato	-7.149914792
tok	-8.158914922
ok_	-7.306020507
_sp	-6.179885840
spr	-7.891071192
pra	-6.326333458
rav	-6.491208101
avo	-7.688911293
vod	-7.643101757
oda	-7.677812400
daj	-8.093260952
ajs	-7.743971070
jst	-8.562595908
stv	-7.119143133
tvo	-7.326005799
vo_	-6.962830291
_fo	-8.076676824
fot	-8.997913980
oto	-7.655977471
to_	-5.861342371
_ko	-6.123276003
kov	-6.365371331
vac	-7.503988954
aci	-6.412825490
ci_	-6.396755923
_vl	-7.176301547
vla	-7.067471123
lad	-6.453517690
ada	-7.053185166
da_	-7.091744159
_a_	-5.416463294
_pr	-4.697204970
pre	-5.384542078
rem	-7.653819973
emi	-7.779989369
mie	-6.899034486
ier	-7.203403477
er_	-6.934089622
rev	-8.342666072
evz	-10.658210309
vza	-9.316367711
zal	-7.941502045
ali	-6.272386545
li_	-5.925450260
_na	-4.851766611
na_	-4.981903301
_se	-7.187054339
seb	-9.006212782
eba	-8.346967154
_zo	-7.299950685
zod	-9.531024648
odp	-7.789817458
dpo	-7.853533272
pov	-6.976968645
ved	-6.800689402
edn	-6.937242541
dno	-7.293917485
nos	-6.548049458
ost	-5.736643843
st_	-6.761080264
_za	-5.523947578
za_	-6.936190463
_ri	-7.955974078
riz	-8.769824004
izi	-8.866450840
zik	-9.716167081
iko	-7.471139285
_so	-6.625895341
soc	-8.573348700
oci	-7.191116633
cia	-6.574062485
ial	-7.304499594
aln	-7.383529643
lne	-7.281959196
neh	-6.844807303
eho	-5.786337457
ho_	-5.606683458
nap	-7.913171539
apa	-7.955974078
pat	-7.662478036
ati	-6.485161728
tia	-7.624093793
_ce	-6.686279051
cec	-9.351053269
ece	-8.202717545
cen	-7.086842189
ens	-6.495259424
nsk	-6.252021425
zab	-8.731109492
abi	-9.006212782
bit	-8.830859895
ity	-8.551957510
ty_	-7.217234956
_ru	-7.804743108
rus	-7.869448728
usk	-7.751071692
sky	-6.618980215
ky_	-6.066169415
_ge	-8.546680453
gen	-8.373169526
ene	-6.956371711
ner	-7.817353616
era	-6.720434808
ral	-7.673407106
al_	-6.168597377
skr	-9.031530590
kri	-8.551957510
rip	-7.651667120
pni	-10.009514891
nik	-6.761080264
ik_	-7.684456942
_ud	-8.531014336
uda	-8.557262562
ajn	-8.480498546
jne	-8.551957510
_aj	-6.778890174
aj_	-6.629757841
_je	-5.781023595
jed	-7.252674526
ede	-7.403463858
den	-6.572599427
en_	-6.749671628
_z_	-6.509569719
kyc	-7.016057932
ych	-5.645837395
ch_	-5.134144092
_ve	-6.503411643
vel	-7.309069290
eli	-7.579096427
lit	-7.362373443
ite	-7.117881304
tel	-6.705295747
elo	-7.362373443
ov_	-5.710375916
_ma	-6.023059291
mac	-8.173303659
ach	-6.833356796
cha	-7.276033252
haj	-9.449899103
aje	-8.926170075
jev	-9.503245084
ev_	-9.462971185
nas	-6.898021827
as_	-7.380245568
sel	-8.475584531
elf	-11.228755168
mad	-8.288372989
ade	-7.271611727
dem	-7.732247606
ema	-8.063604742
man	-7.944379745
an_	-7.375339589
sa_	-5.564193406
_ne	-5.553055662
nev	-8.236876463
vzd	-8.292446315
zda	-8.567957851
dav	-8.070119423
ava	-6.714520131
va_	-6.200330332
_an	-7.593195351
ani	-6.018008775
ni_	-6.524784397
ed_	-7.011512469
_de	-6.738391682
dev	-9.545209283
eva	-8.037962312
vat	-6.784295592
atd	-10.104825071
tde	-10.267344001
des	-8.712300160
esi	-7.902060313
sia	-7.434130657
atk	-7.885621587
tko	-8.169687019
kou	-8.070119423
ou_	-6.322341437
_v_	-5.201774988
_ha	-8.213974699
hav	-9.424256673
ave	-7.173631319
el_	-7.185703900
_po	-4.925572812
pos	-6.857361789
osk	-8.373169526
kyt	-9.436995699
yto	-8.859230592
tol	-8.418426118
ol_	-6.956371711
_ro	-5.931207328
roz	-6.808062708
ozh	-7.877502463
zho	-7.858810330
hov	-7.218628685
ovo	-6.860281499
vor	-7.214453313
or_	-7.619918421
enn	-8.338383410
nni	-9.031530590
iku	-8.546680453
ku_	-6.179885840
_sm	-6.870075897
sme	-6.960672792
me_	-6.395530432
_r_	-9.411677891
_re	-6.851547819
mia	-9.305068155
ias	-9.733261515
asa	-8.158914922
zaj	-8.364358896
ajt	-9.411677891
jtr	-10.156118365
tra	-6.296497302
ra_	-6.522695987
och	-6.721282625
cho	-6.861256634
_kn	-9.374863917
kna	-10.797972252
naz	-8.110124758
az_	-7.336934870
_p_	-10.104825071
_fl	-10.056034907
fla	-10.749182087
laj	-9.399255371
ajz	-10.849265546
pod	-6.458722646
dpi	-9.449899103
pis	-8.028513422
sy_	-9.261105032
_li	-7.655977471
lid	-10.960491181
idr	-10.749182087
dro	-8.693838097
rov	-6.488516310
_bu	-6.846728533
bud	-6.808062708
dap	-10.238356464
ape	-9.229356334
pes	-9.057506077
est	-6.140209616
sti	-6.117230879
ti_	-6.220687269
odl	-7.481969716
dla	-7.338505962
la_	-5.815050796
lob	-9.084174324
obo	-7.950160108
bod	-8.810097903
odn	-6.872046341
dni	-7.669021134
ika	-7.567167856
ka_	-6.023481321
_as	-8.480498546
asi	-7.491085549
si_	-6.591788208
res	-7.163021140
esk	-7.864115382
sku	-6.724681099
kum	-9.120875691
uma	-9.823412612
ma_	-7.193834026
_im	-9.057506077
imu	-9.768352834
mun	-9.048772397
uni	-8.166083412
nit	-8.176933428
itn	-9.198584675
tny	-7.819894913
ny_	-6.061335303
vyb	-8.063604742
ybo	-8.941674261
bor	-7.782437351
naj	-6.936190463
ajv	-8.480498546
jva	-9.282845019
acs	-8.284316189
csi	-8.490399617
ven	-6.473839595
fol	-10.658210309
olk	-8.386532754
lko	-8.022263402
ovy	-7.187054339
vy_	-7.049645339
_fe	-8.567957851
fes	-8.941674261
tiv	-7.651667120
iva	-7.763019265
val	-6.468555567
ude	-7.178978925
de_	-6.456116782
cez	-9.411677891
ez_	-7.850905150
_vi	-7.094204185
vik	-9.922503514
ike	-9.102356643
ken	-10.009514891
end	-9.057506077
nd_	-9.198584675
_my	-8.308907592
myj	-10.903332767
yja	-9.093224159
jav	-8.536209153
evy	-8.873723599
vys	-6.870075897
yst	-7.904826567
stu	-6.829568913
tup	-7.220024358
upi	-7.924407612
pi_	-9.823412612
kup	-7.958893788
pin	-8.505437494
in_	-7.792289647
_bo	-6.467238911
boh	-9.229356334
oh_	-8.810097903
_mn	-8.296536300
mna	-8.989683480
ysk	-9.449899103
_do	-5.598370858
dos	-7.218628685
_us	-7.155136736
usm	-9.842460807
smi	-9.362887726
iev	-8.816970783
_sc	-8.280275779
sch	-8.123823602
chv	-8.859230592
hva	-9.517038406
ale	-6.404140572
len	-6.754044175
eny	-7.363985047
zak	-7.734581330
ako	-6.420958159
kon	-6.592533642
on_	-7.599299134
_o_	-6.612112581
_uz	-7.151217724
uze	-8.520704967
zem	-8.217755422
emn	-8.957422618
mno	-8.480498546
nom	-6.976968645
om_	-5.299166024
usp	-8.546680453
spo	-6.506143885
por	-7.065075912
