4816
3
os_	-4.35
as_	-4.82
_pa	-5
ai_	-5.04
is_	-5.13
ini	-5.15
_ir	-5.18
ir_	-5.18
iø_	-5.26
us_	-5.31
ti_	-5.34
_pr	-5.41
_ka	-5.54
ës_	-5.69
_su	-5.72
mo_	-5.75
io_	-5.76
ali	-5.78
tin	-5.78
ijo	-5.78
iet	-5.84
etu	-5.87
jos	-5.9
_ne	-5.93
iau	-5.94
_ta	-5.95
aus	-5.97
je_	-6
tai	-6.01
tuv	-6.03
imo	-6.04
ink	-6.05
mas	-6.05
usi	-6.06
cij	-6.08
_iđ	-6.08
eik	-6.09
uvo	-6.1
_da	-6.1
_vi	-6.1
iai	-6.1
sta	-6.1
_ap	-6.12
_va	-6.14
tø_	-6.14
_Li	-6.19
_ko	-6.2
ien	-6.2
lin	-6.22
min	-6.22
kai	-6.23
Lie	-6.24
pri	-6.25
uri	-6.26
_nu	-6.28
ais	-6.28
_at	-6.28
rin	-6.29
inë	-6.29
tik	-6.31
ja_	-6.32
ima	-6.33
aug	-6.33
_ga	-6.35
ant	-6.35
oje	-6.36
pas	-6.37
_re	-6.37
_be	-6.37
ama	-6.37
ist	-6.38
gal	-6.38
dar	-6.39
tar	-6.39
kos	-6.4
vo_	-6.4
kur	-6.41
_ku	-6.41
ms_	-6.41
jø_	-6.41
val	-6.42
_te	-6.43
tas	-6.43
au_	-6.44
_sa	-6.44
ius	-6.45
ija	-6.45
pro	-6.46
ent	-6.47
sti	-6.48
avi	-6.48
ma_	-6.49
arb	-6.49
ina	-6.5
to_	-6.5
int	-6.5
niø	-6.51
vos	-6.52
aip	-6.52
ria	-6.54
_me	-6.55
oja	-6.56
asi	-6.56
iam	-6.57
nës	-6.58
dūi	-6.58
rti	-6.59
aci	-6.59
jo_	-6.6
iko	-6.6
men	-6.6
iki	-6.61
es_	-6.62
ia_	-6.63
_ti	-6.64
ios	-6.64
_na	-6.64
vie	-6.65
mā_	-6.65
ika	-6.65
kal	-6.66
čia	-6.66
ta_	-6.66
nti	-6.67
eri	-6.68
rei	-6.68
var	-6.69
nis	-6.69
ori	-6.69
omi	-6.69
_st	-6.7
pra	-6.7
nio	-6.7
_po	-6.71
tra	-6.71
ra_	-6.71
ren	-6.72
se_	-6.72
tei	-6.73
par	-6.73
art	-6.73
sty	-6.74
nin	-6.74
_in	-6.74
kad	-6.75
vei	-6.75
tat	-6.76
ter	-6.76
sau	-6.76
ie_	-6.76
pat	-6.76
_đi	-6.76
nia	-6.77
met	-6.77
_di	-6.77
mis	-6.78
ei_	-6.78
tyb	-6.78
mos	-6.78
als	-6.79
nuo	-6.8
ip_	-6.81
kon	-6.81
lai	-6.81
aty	-6.81
iđk	-6.81
din	-6.81
rie	-6.82
tos	-6.82
uos	-6.83
vis	-6.84
uot	-6.84
_la	-6.84
vim	-6.85
_ve	-6.85
iti	-6.86
_bu	-6.86
end	-6.86
_ki	-6.87
ari	-6.87
lie	-6.87
mø_	-6.88
_pe	-6.88
ad_	-6.88
lst	-6.88
ybë	-6.89
ati	-6.89
ing	-6.9
_uū	-6.9
nau	-6.91
ste	-6.92
_li	-6.92
kia	-6.93
str	-6.93
sav	-6.94
_sk	-6.94
me_	-6.94
gos	-6.94
aud	-6.94
per	-6.94
_mi	-6.95
ies	-6.95
mon	-6.96
ui_	-6.96
toj	-6.96
su_	-6.97
_á_	-6.97
aik	-6.97
eng	-6.97
ose	-6.98
nka	-6.98
oti	-6.99
and	-6.99
_tu	-6.99
tur	-6.99
kas	-6.99
nim	-7
sis	-7
na_	-7
no_	-7
yti	-7
_mo	-7.01
bos	-7.01
lia	-7.02
_ar	-7.02
rad	-7.02
eni	-7.03
kit	-7.03
avo	-7.03
gin	-7.04
lau	-7.04
tor	-7.04
tā_	-7.05
kom	-7.06
jam	-7.06
eis	-7.06
iek	-7.07
mok	-7.07
_Ta	-7.07
ybi	-7.07
tis	-7.08
alb	-7.09
_si	-7.09
nta	-7.1
kla	-7.1
_ás	-7.11
_ma	-7.11
die	-7.11
gra	-7.12
amo	-7.12
rađ	-7.12
uoj	-7.13
aut	-7.13
nt_	-7.13
jim	-7.13
ats	-7.14
_to	-7.14
yra	-7.14
mai	-7.14
isi	-7.14
eli	-7.14
ram	-7.15
ngi	-7.15
ys_	-7.15
uo_	-7.16
imu	-7.16
ran	-7.16
adi	-7.16
ven	-7.16
nes	-7.16
oli	-7.17
_ba	-7.17
ar_	-7.17
yri	-7.18
_pi	-7.18
ita	-7.18
_ra	-7.18
ūia	-7.18
iđ_	-7.19
buv	-7.19
ekt	-7.19
ugo	-7.2
nas	-7.2
ba_	-7.2
_bû	-7.2
ras	-7.2
ame	-7.2
vai	-7.2
itu	-7.2
bës	-7.2
si_	-7.2
ka_	-7.21
_yr	-7.21
_Pa	-7.22
_Ka	-7.22
gia	-7.22
pli	-7.22
orm	-7.22
nči	-7.22
rij	-7.22
sio	-7.23
ara	-7.23
_Vi	-7.23
api	-7.24
jā_	-7.24
sto	-7.24
sia	-7.25
rai	-7.25
tit	-7.25
riu	-7.25
lio	-7.25
imā	-7.25
_jo	-7.26
bei	-7.26
irt	-7.26
aps	-7.26
tie	-7.27
ver	-7.27
niu	-7.27
ko_	-7.27
sie	-7.27
irm	-7.27
lik	-7.28
uti	-7.28
ros	-7.28
ski	-7.28
kin	-7.28
sij	-7.29
ato	-7.29
tus	-7.3
oji	-7.3
ska	-7.3
ná_	-7.3
nko	-7.3
bin	-7.31
_Pr	-7.31
ūin	-7.31
rma	-7.31
ada	-7.31
iuo	-7.31
ami	-7.32
ams	-7.32
kar	-7.32
_sp	-7.32
uvi	-7.32
auj	-7.32
nus	-7.33
ndi	-7.33
sus	-7.33
ël_	-7.34
oni	-7.35
for	-7.35
ana	-7.36
udo	-7.36
në_	-7.36
ne_	-7.36
aly	-7.37
apl	-7.37
rit	-7.37
oma	-7.37
_ji	-7.38
ino	-7.38
ëjo	-7.38
ert	-7.38
iu_	-7.38
mat	-7.38
mi_	-7.38
rim	-7.38
ome	-7.38
ele	-7.38
_pl	-7.39
ndr	-7.4
ikl	-7.4
đal	-7.4
viø	-7.4
čiø	-7.4
dau	-7.4
sak	-7.4
ást	-7.41
nci	-7.41
_tr	-7.41
nst	-7.41
et_	-7.41
rba	-7.41
ito	-7.41
pag	-7.41
den	-7.41
dal	-7.41
ono	-7.41
kti	-7.42
ank	-7.42
ata	-7.42
_đa	-7.42
ani	-7.42
eko	-7.42
kir	-7.42
arp	-7.42
_ke	-7.42
ena	-7.42
_se	-7.43
rio	-7.43
auk	-7.43
_gr	-7.43
ris	-7.43
_de	-7.43
eta	-7.43
ald	-7.44
eti	-7.44
ri_	-7.44
lan	-7.45
lim	-7.45
ala	-7.45
vyk	-7.45
anč	-7.46
dël	-7.46
uom	-7.46
gyv	-7.46
ijø	-7.46
ate	-7.47
oki	-7.47
rat	-7.47
tyt	-7.47
