3382
3
_ja	-6.7257
jam	-9.960449
am_	-8.407581
_du	-6.691831
duk	-7.277717
uke	-7.494471
ke_	-6.37832
_pu	-7.160123
pun	-7.34123
unu	-10.18359
nua	-8.302221
uar	-5.804304
ar_	-5.645966
_në	-4.746873
në_	-4.308486
_sh	-4.949647
shb	-9.044158
hba	-9.044158
ba_	-9.865139
_ne	-7.540081
ne_	-7.189424
_ës	-6.555924
ësh	-5.815332
sht	-4.931646
htë	-6.220995
të_	-3.825859
_u_	-6.773064
_im	-9.345263
imp	-9.279881
mpl	-9.757508
ple	-9.538455
lem	-8.07338
eme	-8.264833
men	-6.852505
ent	-6.77513
ntu	-8.967197
tua	-6.736586
_pë	-4.991157
për	-4.853746
ër_	-5.222498
_he	-7.893586
her	-7.808687
erë	-6.749605
rë_	-5.859874
_te	-6.96722
te_	-6.244441
_pa	-5.530526
par	-6.381803
arë	-6.051431
_si	-6.25238
sis	-7.089713
ist	-6.500197
ste	-7.564829
tem	-8.211249
emi	-7.054915
mi_	-6.463184
_më	-6.209182
më_	-5.934205
_i_	-5.542211
_ri	-7.829246
ri_	-6.219808
tel	-8.797298
ele	-7.794257
lek	-8.543383
eko	-8.467545
kom	-6.588852
omu	-8.264833
mun	-6.799202
uni	-7.616242
nik	-7.958969
iki	-8.625448
kim	-7.481812
imi	-5.567235
mit	-6.356311
it_	-5.186803
_mo	-7.11554
mob	-11.01027
obi	-9.386648
bil	-8.845307
il_	-9.218512
ma_	-8.632049
_co	-10.6536
ode	-9.106033
de_	-8.51353
_di	-6.559252
div	-9.538455
ivi	-7.942218
vis	-8.467545
isi	-8.219983
sio	-7.422792
ion	-6.388103
on_	-6.594879
_mu	-6.829312
mul	-10.21534
ult	-8.27869
lti	-10.21534
tip	-10.24813
ipl	-9.522194
le_	-7.2408
ces	-8.549462
ess	-10.28203
_ky	-8.326319
ky_	-8.255701
em_	-8.618891
_ka	-6.158241
ka_	-6.742574
shu	-7.11991
hum	-7.137583
umë	-7.481812
ërp	-8.088647
rpa	-9.698085
rës	-6.897058
ësi	-6.322205
si_	-6.337442
_nd	-5.992046
nda	-7.192559
daj	-8.092501
aj_	-6.405816
mev	-8.065832
eve	-6.379015
ve_	-5.347558
